country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","01-02-2024 11:00:00",19.8389439,75.244448,NO2,32,35,33
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","01-02-2024 11:00:00",19.8389439,75.244448,CO,8,92,33
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","01-02-2024 11:00:00",19.16485,73.23409,OZONE,1,83,5
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","01-02-2024 11:00:00",19.0243902,73.0406721,PM10,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","01-02-2024 11:00:00",19.0243902,73.0406721,NO2,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","01-02-2024 11:00:00",19.309073,73.057223,PM2.5,32,277,108
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","01-02-2024 11:00:00",19.309073,73.057223,NO2,42,90,62
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","01-02-2024 11:00:00",19.309073,73.057223,CO,22,107,97
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","01-02-2024 11:00:00",19.962900,79.298714,PM10,56,206,99
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","01-02-2024 11:00:00",20.918946,74.776388,NH3,1,7,4
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","01-02-2024 11:00:00",21.001264,75.565602,NO2,22,156,63
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","01-02-2024 11:00:00",21.001264,75.565602,SO2,3,19,10
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","01-02-2024 11:00:00",19.854616,75.905894,PM2.5,81,215,125
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","01-02-2024 11:00:00",19.854616,75.905894,PM10,71,383,139
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","01-02-2024 11:00:00",19.854616,75.905894,NO2,18,40,30
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","01-02-2024 11:00:00",19.854616,75.905894,OZONE,21,141,36
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","01-02-2024 11:00:00",16.6870449,74.2505872,NO2,13,57,29
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","01-02-2024 11:00:00",16.7143745,74.2426398,OZONE,30,196,73
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","01-02-2024 11:00:00",18.39963,76.57452,PM10,102,171,121
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","01-02-2024 11:00:00",18.39963,76.57452,SO2,2,109,16
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","01-02-2024 11:00:00",18.1023399,73.4783687,PM10,62,194,102
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","01-02-2024 11:00:00",20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","01-02-2024 11:00:00",19.296481,72.840923,NO2,12,47,29
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","01-02-2024 11:00:00",19.065931,72.862131,NO2,18,50,35
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","01-02-2024 11:00:00",19.2243333,72.8658113,OZONE,7,9,9
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","01-02-2024 11:00:00",18.9767,72.8380,OZONE,3,109,27
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","01-02-2024 11:00:00",19.11074,72.86084,PM2.5,104,290,189
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","01-02-2024 11:00:00",19.11074,72.86084,SO2,6,68,36
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","01-02-2024 11:00:00",19.10078,72.87462,OZONE,1,19,2
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","01-02-2024 11:00:00",18.910000,72.820000,OZONE,9,13,10
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","01-02-2024 11:00:00",19.083694,72.920967,PM10,86,128,103
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","01-02-2024 11:00:00",19.083694,72.920967,NO2,33,56,44
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","01-02-2024 11:00:00",19.0632143,72.8456324,CO,14,66,38
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","01-02-2024 11:00:00",19.1653323,72.922099,NO2,2,6,4
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","01-02-2024 11:00:00",19.1653323,72.922099,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","01-02-2024 11:00:00",19.1653323,72.922099,OZONE,2,190,13
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","01-02-2024 11:00:00",18.96702,72.84214,CO,1,32,3
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","01-02-2024 11:00:00",19.1750,72.9419,PM2.5,24,81,47
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","01-02-2024 11:00:00",18.897756,72.813320,PM2.5,84,150,104
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","01-02-2024 11:00:00",18.897756,72.813320,CO,13,71,34
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","01-02-2024 11:00:00",18.897756,72.813320,OZONE,3,100,35
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","01-02-2024 11:00:00",19.137500,72.915056,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","01-02-2024 11:00:00",19.137500,72.915056,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","01-02-2024 11:00:00",19.000084,72.856730,SO2,7,45,18
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","01-02-2024 11:00:00",19.047000,72.874600,PM2.5,48,91,62
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","01-02-2024 11:00:00",19.383200,72.820400,NO2,26,28,27
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","01-02-2024 11:00:00",19.383200,72.820400,CO,16,92,46
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","01-02-2024 11:00:00",19.383200,72.820400,OZONE,5,66,8
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","01-02-2024 11:00:00",19.10861,72.83622,PM2.5,48,73,60
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","01-02-2024 11:00:00",19.10861,72.83622,NH3,7,11,10
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","01-02-2024 11:00:00",19.10861,72.83622,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","01-02-2024 11:00:00",18.9936162,72.8128113,NO2,17,18,17
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","01-02-2024 11:00:00",18.9936162,72.8128113,CO,32,34,32
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","01-02-2024 11:00:00",21.121801,79.04952,NH3,1,19,5
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","01-02-2024 11:00:00",21.14472,79.107595,PM2.5,132,243,172
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","01-02-2024 11:00:00",21.14472,79.107595,CO,52,138,71
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","01-02-2024 11:00:00",21.152875,79.0517531,NO2,18,128,63
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","01-02-2024 11:00:00",21.143383,79.048912,PM2.5,119,244,175
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","01-02-2024 11:00:00",21.143383,79.048912,NO2,14,110,45
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","01-02-2024 11:00:00",19.173852,77.296291,PM2.5,67,201,107
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","01-02-2024 11:00:00",20.021503,73.813844,NO2,1,60,24
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","01-02-2024 11:00:00",20.021503,73.813844,NH3,1,2,1
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","01-02-2024 11:00:00",20.021503,73.813844,SO2,6,6,6
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","01-02-2024 11:00:00",19.950220,73.731480,PM2.5,NA,NA,NA
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","01-02-2024 11:00:00",19.950220,73.731480,NO2,NA,NA,NA
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","01-02-2024 11:00:00",19.950220,73.731480,SO2,NA,NA,NA
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","01-02-2024 11:00:00",19.950220,73.731480,CO,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","01-02-2024 11:00:00",19.9591346,73.7788008,NO2,23,69,37
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.090337,73.014232,NO2,31,103,64
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.090337,73.014232,NH3,3,48,18
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.008751,73.016620,PM10,67,196,129
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.0575752,73.0151367,NH3,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.0575752,73.0151367,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.02579,73.10297,PM2.5,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.0630,73.1209,NO2,22,159,75
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.63673,73.82487,PM10,87,195,106
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.63673,73.82487,CO,17,70,40
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","01-02-2024 11:00:00",18.5011743,73.8165527,SO2,23,23,23
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","01-02-2024 11:00:00",18.5011743,73.8165527,OZONE,6,6,6
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","01-02-2024 11:00:00",18.573040,73.927715,OZONE,6,57,9
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","01-02-2024 11:00:00",18.530085,73.849598,PM2.5,30,305,79
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","01-02-2024 11:00:00",18.530085,73.849598,NH3,12,28,21
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","01-02-2024 11:00:00",18.530085,73.849598,SO2,68,129,109
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","01-02-2024 11:00:00",18.547056,73.826908,SO2,3,9,5
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","01-02-2024 11:00:00",18.547056,73.826908,CO,12,27,21
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","01-02-2024 11:00:00",18.664282,73.763966,PM10,78,204,114
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","01-02-2024 11:00:00"," 16.5038",74.3623,NO2,14,50,29
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","01-02-2024 11:00:00"," 16.5038",74.3623,NH3,2,4,3
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","01-02-2024 11:00:00",17.6336264,75.9132495,PM10,105,236,145
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","01-02-2024 11:00:00",17.65439,75.90649,NH3,9,12,10
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","01-02-2024 11:00:00",19.26777,72.97182,SO2,7,53,20
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","01-02-2024 11:00:00",19.26777,72.97182,CO,9,70,46
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","01-02-2024 11:00:00",19.235581,73.159121,NO2,9,67,39
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","01-02-2024 11:00:00",19.235581,73.159121,SO2,12,60,23
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","01-02-2024 11:00:00",19.235581,73.159121,OZONE,1,93,10
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","01-02-2024 11:00:00",19.4458210,72.7988231,PM2.5,130,192,162
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","01-02-2024 11:00:00",19.4458210,72.7988231,NO2,9,61,28
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","01-02-2024 11:00:00",19.4458210,72.7988231,SO2,5,32,14
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","01-02-2024 11:00:00",24.8207389,93.9423085,OZONE,NA,NA,NA
India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB","01-02-2024 11:00:00",24.7524239,93.9286218,OZONE,1,48,4
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","01-02-2024 11:00:00",25.5586,91.8985,OZONE,52,145,80
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","01-02-2024 11:00:00",23.7176342,92.7192841,PM2.5,76,219,126
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","01-02-2024 11:00:00",23.7176342,92.7192841,NO2,1,5,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","01-02-2024 11:00:00",22.1166054,85.3945546,NO2,13,33,21
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","01-02-2024 11:00:00",22.1166054,85.3945546,CO,46,115,90
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","01-02-2024 11:00:00",20.240790,85.836784,NO2,14,71,29
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","01-02-2024 11:00:00",20.240790,85.836784,OZONE,17,98,34
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","01-02-2024 11:00:00",20.34652,85.81630,NH3,3,4,3
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","01-02-2024 11:00:00",20.34652,85.81630,SO2,2,6,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","01-02-2024 11:00:00",22.06156703,85.47409613,PM10,163,467,284
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","01-02-2024 11:00:00",22.06156703,85.47409613,NO2,8,15,12
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","01-02-2024 11:00:00",22.06156703,85.47409613,OZONE,18,27,19
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","01-02-2024 11:00:00",21.8004996,83.8396977,NO2,23,91,43
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","01-02-2024 11:00:00",20.94185,86.11510,OZONE,11,104,31
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","01-02-2024 11:00:00",21.643900,85.599355,SO2,11,16,12
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","01-02-2024 11:00:00",21.847279,85.416905,PM2.5,99,266,198
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","01-02-2024 11:00:00",21.847279,85.416905,PM10,78,168,117
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","01-02-2024 11:00:00",21.847279,85.416905,OZONE,2,11,3
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","01-02-2024 11:00:00",22.265816,86.174829,SO2,6,42,15
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","01-02-2024 11:00:00",21.606865,85.510538,OZONE,7,164,35
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","01-02-2024 11:00:00",20.9360711,85.1707021,OZONE,1,13,2
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","01-02-2024 11:00:00",21.869985,85.167016,PM10,20,109,83
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","01-02-2024 11:00:00",11.9309,79.8027,CO,20,54,38
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","01-02-2024 11:00:00",11.9309,79.8027,OZONE,3,45,16
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","01-02-2024 11:00:00",31.620000,74.876512,PM10,46,153,108
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","01-02-2024 11:00:00",30.233011,74.907758,PM2.5,10,301,62
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","01-02-2024 11:00:00",30.233011,74.907758,PM10,77,141,119
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","01-02-2024 11:00:00",31.321907,75.578914,OZONE,10,42,14
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","01-02-2024 11:00:00","30.736056 ",76.209694,NO2,34,57,38
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","01-02-2024 11:00:00","30.736056 ",76.209694,NH3,17,28,19
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","01-02-2024 11:00:00",30.9028,75.8086,PM10,60,173,134
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","01-02-2024 11:00:00",30.9028,75.8086,CO,33,88,58
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","01-02-2024 11:00:00",30.9028,75.8086,OZONE,8,21,16
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","01-02-2024 11:00:00",30.649961,76.331442,CO,2,117,24
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","01-02-2024 11:00:00",30.649961,76.331442,OZONE,32,33,33
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","01-02-2024 11:00:00",26.470859,74.646594,PM10,36,138,81
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","01-02-2024 11:00:00",26.470859,74.646594,CO,2,71,8
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","01-02-2024 11:00:00",27.554793,76.611536,NO2,45,62,55
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","01-02-2024 11:00:00",23.555190,74.440010,NH3,6,9,7
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","01-02-2024 11:00:00",25.106006,76.469948,NH3,4,28,7
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","01-02-2024 11:00:00",25.106006,76.469948,SO2,10,25,14
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","01-02-2024 11:00:00",25.747299,71.393989,PM10,38,141,70
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","01-02-2024 11:00:00",25.747299,71.393989,SO2,6,12,9
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","01-02-2024 11:00:00",25.747299,71.393989,CO,5,58,26
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","01-02-2024 11:00:00",27.215415,77.50873,NH3,1,12,8
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","01-02-2024 11:00:00",27.215415,77.50873,SO2,5,18,10
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","01-02-2024 11:00:00",27.215415,77.50873,CO,40,122,86
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","01-02-2024 11:00:00",25.339605,74.618883,PM10,53,160,102
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","01-02-2024 11:00:00",25.339605,74.618883,NH3,1,3,1
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","01-02-2024 11:00:00",25.339605,74.618883,CO,20,74,31
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","01-02-2024 11:00:00",28.194909,76.862296,PM2.5,31,399,232
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","01-02-2024 11:00:00",28.194909,76.862296,NH3,8,19,14
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","01-02-2024 11:00:00",28.194909,76.862296,OZONE,1,19,4
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","01-02-2024 11:00:00",28.018792,73.292658,PM2.5,40,313,141
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","01-02-2024 11:00:00",28.018792,73.292658,OZONE,2,75,46
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","01-02-2024 11:00:00",25.435774,75.644272,PM10,114,253,148
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","01-02-2024 11:00:00",25.435774,75.644272,NO2,15,73,45
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","01-02-2024 11:00:00",25.435774,75.644272,SO2,5,18,9
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","01-02-2024 11:00:00",24.892047,74.623527,SO2,2,50,9
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","01-02-2024 11:00:00",28.296139,74.961696,OZONE,12,79,30
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","01-02-2024 11:00:00",23.837789,73.714926,CO,11,52,27
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","01-02-2024 11:00:00",29.610750,74.283608,PM10,127,229,163
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","01-02-2024 11:00:00",26.902909,75.836858,CO,16,72,57
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","01-02-2024 11:00:00",26.843698,75.766894,PM2.5,67,321,205
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","01-02-2024 11:00:00",26.9164092,75.7994901,OZONE,28,85,42
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","01-02-2024 11:00:00",26.786682,75.827928,PM2.5,68,336,236
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","01-02-2024 11:00:00",26.912329,70.909168,SO2,4,9,6
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","01-02-2024 11:00:00",25.344694,72.626208,NH3,5,10,7
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","01-02-2024 11:00:00",25.344694,72.626208,CO,14,50,30
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","01-02-2024 11:00:00",24.588397,76.172782,NO2,12,73,26
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","01-02-2024 11:00:00",28.108988,75.386577,PM2.5,92,381,247
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","01-02-2024 11:00:00",28.108988,75.386577,NO2,26,68,45
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","01-02-2024 11:00:00",26.268249,73.0193853,PM2.5,19,346,160
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","01-02-2024 11:00:00",26.268249,73.0193853,SO2,7,109,34
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","01-02-2024 11:00:00",26.295810,73.082283,PM2.5,16,162,55
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","01-02-2024 11:00:00",26.215415,73.070156,OZONE,4,77,17
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","01-02-2024 11:00:00",26.358805,73.047444,NH3,6,10,7
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","01-02-2024 11:00:00",26.253384,72.976571,NO2,7,32,16
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","01-02-2024 11:00:00",26.506177,77.025989,NO2,13,117,31
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","01-02-2024 11:00:00",26.506177,77.025989,SO2,18,23,20
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","01-02-2024 11:00:00",24.041198,74.780702,SO2,1,7,4
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","01-02-2024 11:00:00",25.036360,73.883502,SO2,3,10,5
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","01-02-2024 11:00:00",25.036360,73.883502,CO,18,76,24
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","01-02-2024 11:00:00",26.031443,76.359327,PM10,80,196,114
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","01-02-2024 11:00:00",26.031443,76.359327,CO,26,71,58
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","01-02-2024 11:00:00",26.159933,75.780517,OZONE,16,89,21
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","01-02-2024 11:00:00",24.5886166,73.6321397,PM2.5,58,205,95
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","01-02-2024 11:00:00",24.5886166,73.6321397,CO,32,98,48
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","01-02-2024 11:00:00",27.338530,88.614099,NO2,1,16,6
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","01-02-2024 11:00:00",27.338530,88.614099,CO,22,46,28
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","01-02-2024 11:00:00",11.06825,79.07033,PM2.5,18,52,30
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","01-02-2024 11:00:00",11.06825,79.07033,PM10,22,66,38
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","01-02-2024 11:00:00",12.8777316,80.0834807,OZONE,6,6,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","01-02-2024 11:00:00",13.164544,80.26285,NH3,4,10,6
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","01-02-2024 11:00:00",13.1036,80.2909,PM2.5,13,118,31
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","01-02-2024 11:00:00",13.1036,80.2909,PM10,20,135,35
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","01-02-2024 11:00:00",13.1036,80.2909,NO2,14,39,23
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","01-02-2024 11:00:00",13.0052189,80.2398125,SO2,11,11,11
